# iteration  loss_bc  loss_res  l2_error
2.640000e+04 5.576308e-07 1.031114e-01 7.040520e-04
2.650000e+04 1.520554e-06 8.727439e-02 1.255223e-03
2.660000e+04 1.510230e-07 1.137269e-01 2.262946e-03
2.670000e+04 6.892661e-07 7.549606e-02 1.160981e-03
2.680000e+04 8.215398e-07 4.776245e-02 1.373524e-03
2.690000e+04 8.270754e-08 1.429393e-02 1.283369e-03
2.700000e+04 2.096980e-07 2.054236e-02 3.676392e-04
2.710000e+04 5.621230e-07 4.573180e-02 5.947424e-04
2.720000e+04 1.996812e-07 6.763445e-02 1.112783e-03
2.730000e+04 1.261333e-07 4.066519e-02 7.281191e-04
2.740000e+04 1.080237e-06 3.676781e-02 7.325023e-04
2.750000e+04 7.298322e-07 2.902857e-02 1.450920e-03
2.760000e+04 6.985300e-07 2.851496e-02 1.009189e-03
2.770000e+04 1.401528e-07 2.044358e-02 5.986323e-04
2.780000e+04 1.415249e-07 9.684627e-02 9.207033e-04
2.790000e+04 6.156570e-07 1.088193e-01 9.998796e-04
2.800000e+04 4.383333e-08 2.086494e-02 3.418311e-04
2.810000e+04 4.508037e-08 7.719482e-02 8.431375e-04
2.820000e+04 8.801317e-07 1.201097e-01 1.823129e-03
2.830000e+04 8.294120e-07 6.614650e-02 1.548129e-03
2.840000e+04 2.533794e-07 2.717000e-02 6.780597e-04
2.850000e+04 2.156438e-07 3.286427e-02 7.968916e-04
2.860000e+04 2.645327e-06 1.440138e-01 1.375627e-03
2.870000e+04 5.284459e-07 2.883456e-02 4.382883e-04
2.880000e+04 7.488828e-08 2.186855e-02 2.528064e-04
2.890000e+04 1.540470e-08 9.902837e-03 6.323751e-04
2.900000e+04 2.191138e-07 2.004342e-02 5.232797e-04
2.910000e+04 2.620179e-07 1.592157e-01 2.505482e-03
2.920000e+04 3.038999e-07 5.830273e-02 6.917942e-04
2.930000e+04 1.038965e-07 4.011817e-02 6.200376e-04
2.940000e+04 3.384094e-08 2.097774e-02 3.063611e-04
2.950000e+04 5.712455e-07 7.866380e-03 4.038555e-04
2.960000e+04 5.961230e-07 5.443046e-02 1.660897e-03
2.970000e+04 2.281742e-08 6.249737e-02 1.125036e-03
2.980000e+04 2.541151e-08 1.928515e-02 5.402625e-04
2.990000e+04 3.408993e-07 2.484239e-02 6.181005e-04
3.000000e+04 1.857130e-06 1.684724e-01 2.982164e-03
3.010000e+04 1.534727e-07 9.847092e-03 6.603113e-04
3.020000e+04 3.548104e-08 5.827818e-03 2.013087e-04
3.030000e+04 1.206803e-07 2.693135e-02 1.114631e-03
3.040000e+04 2.137741e-07 1.008737e-02 1.879784e-04
3.050000e+04 4.558651e-07 1.260562e-02 8.419401e-04
3.060000e+04 1.911408e-07 1.170118e-02 7.704644e-04
3.070000e+04 3.791747e-08 2.327459e-02 1.238914e-03
3.080000e+04 2.930500e-06 2.255599e-01 1.807509e-03
3.090000e+04 8.766638e-07 2.665835e-02 8.799596e-04
3.100000e+04 1.740841e-07 7.597886e-03 4.476781e-04
3.110000e+04 1.767976e-07 8.324547e-03 2.558378e-04
3.120000e+04 2.415575e-07 9.733304e-03 6.353985e-04
3.130000e+04 3.006214e-07 1.484254e-02 4.769363e-04
3.140000e+04 8.517810e-08 1.679920e-02 5.042068e-04
3.150000e+04 3.926828e-07 1.344449e-02 6.654261e-04
3.160000e+04 3.868365e-08 6.973903e-02 1.214333e-03
3.170000e+04 7.579138e-08 1.802088e-02 1.916723e-04
3.180000e+04 4.184056e-07 3.952075e-02 5.329007e-04
3.190000e+04 4.657091e-08 2.160997e-02 4.272310e-04
3.200000e+04 3.010019e-08 2.852932e-02 4.867037e-04
3.210000e+04 1.501787e-07 1.577325e-02 2.739551e-04
3.220000e+04 3.794129e-07 3.415386e-02 3.698540e-04
3.230000e+04 9.397831e-08 1.299031e-02 2.601822e-04
3.240000e+04 3.207888e-07 8.314420e-03 6.430768e-04
3.250000e+04 2.865619e-08 2.446600e-02 1.464453e-03
3.260000e+04 2.943126e-07 2.488965e-02 7.909381e-04
3.270000e+04 1.027681e-07 3.005036e-02 2.733947e-04
3.280000e+04 3.644449e-07 2.733494e-02 3.606239e-04
3.290000e+04 2.565859e-07 2.380032e-02 2.943701e-04
3.300000e+04 4.647954e-07 2.549277e-02 2.629780e-04
3.310000e+04 1.023777e-07 3.181306e-02 9.532583e-04
3.320000e+04 6.416946e-08 1.878295e-02 2.637442e-04
3.330000e+04 2.972706e-08 2.073932e-02 3.465380e-04
3.340000e+04 2.573677e-08 1.225188e-02 4.044239e-04
3.350000e+04 3.238879e-07 2.631203e-02 6.027859e-04
3.360000e+04 1.614572e-07 1.181084e-02 6.711160e-04
3.370000e+04 7.314583e-08 2.537298e-02 1.080372e-03
3.380000e+04 4.120610e-07 1.445573e-02 9.611282e-04
3.390000e+04 5.238225e-08 1.816362e-02 3.850219e-04
3.400000e+04 7.861734e-07 1.401972e-02 4.113923e-04
3.410000e+04 1.231358e-07 1.311597e-02 7.334278e-04
3.420000e+04 2.735171e-07 3.785735e-02 1.323363e-03
3.430000e+04 6.553553e-07 6.030587e-02 5.177955e-04
3.440000e+04 1.099688e-07 1.217392e-02 4.170422e-04
3.450000e+04 8.387874e-08 1.420745e-02 5.110318e-04
3.460000e+04 1.867257e-07 1.400309e-02 5.460432e-04
3.470000e+04 8.153891e-08 1.451403e-02 6.879439e-04
3.480000e+04 2.365610e-09 1.688331e-02 4.550926e-04
3.490000e+04 6.411193e-08 9.934253e-03 8.316820e-04
3.500000e+04 6.228802e-09 1.396019e-02 6.294270e-04
3.510000e+04 4.679768e-07 1.649411e-02 3.546805e-04
3.520000e+04 1.610663e-07 1.656605e-02 1.011603e-03
3.530000e+04 1.054866e-07 5.933329e-03 6.032396e-04
3.540000e+04 9.629957e-09 6.582999e-03 2.491611e-04
3.550000e+04 1.386385e-07 8.334412e-03 5.019103e-04
3.560000e+04 6.434369e-08 1.072578e-02 4.987998e-04
3.570000e+04 2.625332e-08 7.979849e-03 3.982410e-04
3.580000e+04 2.536444e-08 1.485662e-02 4.705378e-04
3.590000e+04 1.729676e-07 1.600183e-02 4.126886e-04
3.600000e+04 7.851765e-08 6.754983e-03 8.743175e-04
3.610000e+04 1.652675e-07 1.345689e-02 7.244430e-04
3.620000e+04 1.166519e-08 1.147216e-02 2.584804e-04
3.630000e+04 3.150208e-07 1.671420e-02 6.350994e-04
3.640000e+04 4.098321e-08 4.924119e-02 1.099920e-03
3.650000e+04 5.578158e-08 7.693390e-03 9.813827e-04
3.660000e+04 8.102495e-08 3.873015e-03 1.556749e-04
