# iteration  loss_bc  loss_res  l2_error
9.900000e+03 3.121589e-01 1.969897e+01 2.949306e-01
1.000000e+04 3.132925e-01 1.876674e+01 2.954302e-01
1.010000e+04 3.099131e-01 3.688991e+00 2.939394e-01
1.020000e+04 3.101045e-01 1.182552e+01 2.926953e-01
1.030000e+04 3.082568e-01 3.322951e+01 2.924278e-01
1.040000e+04 3.055255e-01 8.461725e+01 2.925880e-01
1.050000e+04 3.004734e-01 1.227903e+02 2.917924e-01
1.060000e+04 3.075316e-01 3.227972e+01 2.921892e-01
1.070000e+04 3.040782e-01 7.377920e+01 2.917349e-01
1.080000e+04 3.035861e-01 2.392389e+01 2.912910e-01
1.090000e+04 3.073050e-01 2.052581e+01 2.908118e-01
1.100000e+04 3.019242e-01 7.943458e+00 2.901388e-01
1.110000e+04 3.000478e-01 9.537827e+00 2.896696e-01
1.120000e+04 3.034384e-01 2.210504e+01 2.892127e-01
1.130000e+04 3.070381e-01 1.591999e+02 2.889200e-01
1.140000e+04 2.938179e-01 1.168605e+02 2.900340e-01
1.150000e+04 2.999387e-01 2.467633e+02 2.903131e-01
1.160000e+04 3.020582e-01 6.877235e+01 2.893015e-01
1.170000e+04 2.964408e-01 7.484757e+00 2.891817e-01
1.180000e+04 2.983547e-01 2.278320e+00 2.883985e-01
1.190000e+04 2.967515e-01 3.329482e+00 2.876175e-01
1.200000e+04 2.962030e-01 2.359105e+00 2.870366e-01
1.210000e+04 2.939602e-01 3.448301e+00 2.860338e-01
1.220000e+04 2.931301e-01 6.296110e+00 2.856275e-01
1.230000e+04 2.906139e-01 1.290233e+01 2.853098e-01
1.240000e+04 2.946687e-01 7.658121e+01 2.837597e-01
1.250000e+04 2.888598e-01 8.892586e+01 2.846766e-01
1.260000e+04 2.924519e-01 1.151166e+02 2.841769e-01
1.270000e+04 2.810382e-01 1.607002e+02 2.829849e-01
1.280000e+04 2.899060e-01 7.387750e+01 2.832501e-01
1.290000e+04 2.888355e-01 1.329808e+01 2.829483e-01
1.300000e+04 2.898099e-01 1.156154e+01 2.823394e-01
1.310000e+04 2.887820e-01 8.591061e+00 2.818207e-01
1.320000e+04 2.877668e-01 3.454612e+01 2.812621e-01
1.330000e+04 2.883513e-01 3.078117e+01 2.814842e-01
1.340000e+04 2.845891e-01 1.704950e+01 2.819445e-01
1.350000e+04 2.814095e-01 2.288630e+01 2.802084e-01
1.360000e+04 2.784976e-01 5.085152e+01 2.799546e-01
1.370000e+04 2.810149e-01 4.816538e+01 2.803937e-01
1.380000e+04 2.785392e-01 8.011263e+01 2.800909e-01
1.390000e+04 2.754416e-01 9.798781e+01 2.797715e-01
1.400000e+04 2.791317e-01 1.886675e+01 2.794634e-01
1.410000e+04 2.793265e-01 1.117130e+01 2.788788e-01
1.420000e+04 2.799289e-01 4.297077e+00 2.782719e-01
1.430000e+04 2.782370e-01 1.520433e+00 2.777284e-01
1.440000e+04 2.779369e-01 2.739134e+00 2.771578e-01
1.450000e+04 2.760593e-01 4.983027e+00 2.767130e-01
1.460000e+04 2.753411e-01 1.403054e+01 2.770657e-01
1.470000e+04 2.731576e-01 2.407580e+01 2.758879e-01
1.480000e+04 2.711102e-01 7.643526e+01 2.752864e-01
1.490000e+04 2.744426e-01 2.449701e+01 2.758007e-01
1.500000e+04 2.690803e-01 1.089473e+01 2.759378e-01
1.510000e+04 2.685728e-01 9.501493e+00 2.753759e-01
1.520000e+04 2.689774e-01 1.068003e+01 2.744164e-01
1.530000e+04 2.675719e-01 5.610603e+00 2.740037e-01
1.540000e+04 2.665196e-01 9.367062e+00 2.732069e-01
1.550000e+04 2.679003e-01 3.442068e+00 2.729573e-01
1.560000e+04 2.693204e-01 3.560380e+00 2.723956e-01
1.570000e+04 2.672870e-01 6.404666e+00 2.718224e-01
1.580000e+04 2.647951e-01 3.020862e+01 2.712500e-01
1.590000e+04 2.644606e-01 2.137582e+01 2.709960e-01
1.600000e+04 2.629816e-01 3.929880e+01 2.711996e-01
1.610000e+04 2.665811e-01 3.018659e+01 2.707493e-01
1.620000e+04 2.632663e-01 2.372512e+01 2.701830e-01
1.630000e+04 2.638650e-01 1.416893e+01 2.692468e-01
1.640000e+04 2.605563e-01 4.100249e+00 2.691132e-01
1.650000e+04 2.589319e-01 7.797084e+00 2.688546e-01
1.660000e+04 2.519621e-01 2.810065e+01 2.687578e-01
1.670000e+04 2.595951e-01 4.777512e+01 2.680029e-01
1.680000e+04 2.572712e-01 1.629714e+01 2.672488e-01
1.690000e+04 2.570310e-01 3.281788e+00 2.673022e-01
1.700000e+04 2.551056e-01 4.414066e+00 2.666038e-01
1.710000e+04 2.551723e-01 2.677875e+00 2.663560e-01
1.720000e+04 2.536091e-01 5.236064e+00 2.658128e-01
1.730000e+04 2.523186e-01 4.369167e+00 2.650145e-01
1.740000e+04 2.520329e-01 5.993816e+00 2.647323e-01
1.750000e+04 2.497495e-01 1.394793e+01 2.643077e-01
1.760000e+04 2.539623e-01 8.280624e+01 2.650900e-01
1.770000e+04 2.493239e-01 1.431962e+01 2.642112e-01
1.780000e+04 2.487566e-01 1.659243e+00 2.634532e-01
1.790000e+04 2.485568e-01 5.550245e-01 2.628598e-01
1.800000e+04 2.471649e-01 1.373044e+00 2.622213e-01
1.810000e+04 2.473700e-01 8.650328e+00 2.618268e-01
1.820000e+04 2.473796e-01 1.346052e+01 2.616718e-01
1.830000e+04 2.466595e-01 6.228858e+00 2.609883e-01
1.840000e+04 2.445079e-01 5.733465e+00 2.608649e-01
1.850000e+04 2.434756e-01 4.894033e+00 2.602095e-01
1.860000e+04 2.422774e-01 9.006893e+00 2.598697e-01
1.870000e+04 2.421410e-01 3.597444e+00 2.590376e-01
1.880000e+04 2.414751e-01 1.214688e+01 2.587485e-01
1.890000e+04 2.440217e-01 2.962293e+01 2.580157e-01
1.900000e+04 2.388021e-01 3.094535e+01 2.578028e-01
1.910000e+04 2.403052e-01 7.099265e+00 2.578068e-01
1.920000e+04 2.382296e-01 3.888433e+00 2.574052e-01
1.930000e+04 2.372932e-01 2.650557e+00 2.565683e-01
1.940000e+04 2.365429e-01 1.184709e+01 2.564442e-01
1.950000e+04 2.351897e-01 1.527316e+01 2.563708e-01
1.960000e+04 2.340857e-01 5.008052e+00 2.556665e-01
1.970000e+04 2.341747e-01 5.623662e+00 2.548919e-01
1.980000e+04 2.343585e-01 2.769289e+00 2.546719e-01
1.990000e+04 2.334797e-01 5.104979e+00 2.539150e-01
2.000000e+04 2.312756e-01 4.561372e+00 2.538421e-01
2.010000e+04 2.304168e-01 4.439019e+00 2.533852e-01
2.020000e+04 2.296610e-01 4.879250e+00 2.530872e-01
2.030000e+04 2.268858e-01 7.983316e+00 2.520569e-01
2.040000e+04 2.298729e-01 3.207095e+01 2.519512e-01
2.050000e+04 2.277579e-01 1.895939e+01 2.522125e-01
2.060000e+04 2.265808e-01 2.167781e+00 2.513920e-01
2.070000e+04 2.271265e-01 4.441242e-01 2.509946e-01
2.080000e+04 2.266277e-01 7.065392e-01 2.505677e-01
2.090000e+04 2.252723e-01 5.367296e-01 2.501712e-01
2.100000e+04 2.235441e-01 2.010121e+00 2.494898e-01
2.110000e+04 2.235874e-01 3.509828e+00 2.490017e-01
2.120000e+04 2.229731e-01 2.050819e+00 2.483839e-01
2.130000e+04 2.203793e-01 5.039212e+00 2.480865e-01
2.140000e+04 2.200405e-01 2.035105e+00 2.478317e-01
2.150000e+04 2.192620e-01 1.696439e+00 2.470503e-01
2.160000e+04 2.197762e-01 1.226503e+01 2.467110e-01
2.170000e+04 2.195523e-01 1.577584e+01 2.462905e-01
2.180000e+04 2.170385e-01 4.483185e+00 2.457917e-01
2.190000e+04 2.163665e-01 1.178785e+01 2.451034e-01
2.200000e+04 2.146823e-01 1.627294e+01 2.445960e-01
2.210000e+04 2.157494e-01 4.147408e+00 2.448520e-01
2.220000e+04 2.148279e-01 1.639922e+00 2.441123e-01
2.230000e+04 2.138524e-01 4.489362e-01 2.437028e-01
2.240000e+04 2.136736e-01 2.735399e+00 2.430898e-01
2.250000e+04 2.126510e-01 3.978318e+00 2.425066e-01
2.260000e+04 2.116297e-01 3.805426e+00 2.422812e-01
2.270000e+04 2.109008e-01 1.507313e+00 2.419901e-01
2.280000e+04 2.119014e-01 8.952791e+00 2.413538e-01
2.290000e+04 2.083519e-01 9.036747e+00 2.411661e-01
2.300000e+04 2.088125e-01 6.876549e+00 2.402963e-01
2.310000e+04 2.077251e-01 5.019325e+00 2.403842e-01
2.320000e+04 2.076771e-01 9.735788e-01 2.398219e-01
2.330000e+04 2.070049e-01 6.369485e-01 2.392868e-01
2.340000e+04 2.052886e-01 7.703851e-01 2.388289e-01
2.350000e+04 2.040162e-01 1.851522e+00 2.383125e-01
2.360000e+04 2.024056e-01 2.458760e+00 2.378322e-01
2.370000e+04 2.021121e-01 1.170189e+01 2.383964e-01
2.380000e+04 2.025873e-01 5.555148e+00 2.371170e-01
2.390000e+04 1.978870e-01 1.047990e+01 2.362395e-01
2.400000e+04 2.003158e-01 1.176162e+01 2.365983e-01
2.410000e+04 2.005451e-01 6.492934e-01 2.361758e-01
2.420000e+04 1.990829e-01 1.400454e+00 2.356493e-01
2.430000e+04 1.990814e-01 9.122586e-01 2.351129e-01
2.440000e+04 1.987437e-01 6.955818e-01 2.346500e-01
2.450000e+04 1.977643e-01 8.033228e-01 2.341263e-01
2.460000e+04 1.985139e-01 1.190967e+00 2.339382e-01
2.470000e+04 1.969808e-01 1.791728e+00 2.332227e-01
2.480000e+04 1.944544e-01 1.385211e+00 2.331078e-01
2.490000e+04 1.950616e-01 1.153472e+00 2.325058e-01
2.500000e+04 1.933312e-01 1.167854e+00 2.320227e-01
2.510000e+04 1.921855e-01 1.708606e+00 2.314816e-01
2.520000e+04 1.916892e-01 4.915493e+00 2.308208e-01
2.530000e+04 1.903307e-01 1.837638e+00 2.307864e-01
2.540000e+04 1.919823e-01 3.622619e+00 2.301959e-01
2.550000e+04 1.910560e-01 4.000626e+00 2.297434e-01
2.560000e+04 1.895142e-01 8.874049e+00 2.296453e-01
2.570000e+04 1.891780e-01 4.088535e+00 2.293701e-01
2.580000e+04 1.887356e-01 1.966019e+00 2.290428e-01
2.590000e+04 1.882138e-01 7.456900e-01 2.284455e-01
2.600000e+04 1.870440e-01 1.659282e+00 2.280565e-01
2.610000e+04 1.863022e-01 6.442732e-01 2.274682e-01
2.620000e+04 1.852179e-01 6.592705e-01 2.270768e-01
2.630000e+04 1.849804e-01 4.535198e-01 2.264297e-01
2.640000e+04 1.840896e-01 6.376484e+00 2.263196e-01
2.650000e+04 1.840588e-01 1.756434e+00 2.259360e-01
2.660000e+04 1.839276e-01 9.156747e-01 2.253378e-01
2.670000e+04 1.822838e-01 4.507189e-01 2.250460e-01
2.680000e+04 1.813673e-01 8.005989e-01 2.245512e-01
2.690000e+04 1.811282e-01 1.829430e+00 2.239612e-01
2.700000e+04 1.806720e-01 1.398512e+00 2.234117e-01
2.710000e+04 1.794081e-01 2.622421e+00 2.232827e-01
2.720000e+04 1.790251e-01 4.079144e+00 2.231764e-01
2.730000e+04 1.777434e-01 7.299339e-01 2.226096e-01
2.740000e+04 1.770817e-01 5.591456e-01 2.220321e-01
2.750000e+04 1.770774e-01 1.117242e+00 2.215116e-01
2.760000e+04 1.761586e-01 7.430524e-01 2.209643e-01
2.770000e+04 1.757087e-01 1.717709e+00 2.204936e-01
2.780000e+04 1.735910e-01 1.862120e+00 2.201235e-01
2.790000e+04 1.729990e-01 4.673937e+00 2.200282e-01
2.800000e+04 1.732998e-01 8.432253e-01 2.193108e-01
2.810000e+04 1.731578e-01 5.529920e-01 2.191941e-01
2.820000e+04 1.720732e-01 1.139245e+00 2.186568e-01
2.830000e+04 1.711612e-01 2.663335e+00 2.183011e-01
2.840000e+04 1.705292e-01 1.710243e+00 2.176514e-01
2.850000e+04 1.700922e-01 2.803887e+00 2.172671e-01
2.860000e+04 1.692908e-01 1.883446e+00 2.170217e-01
2.870000e+04 1.687139e-01 5.960118e-01 2.162670e-01
2.880000e+04 1.676627e-01 2.107026e+00 2.158887e-01
2.890000e+04 1.672252e-01 1.862007e+00 2.155868e-01
2.900000e+04 1.671501e-01 1.062474e+00 2.152558e-01
2.910000e+04 1.665181e-01 4.171886e-01 2.147788e-01
2.920000e+04 1.658996e-01 8.168321e-01 2.142236e-01
2.930000e+04 1.646918e-01 7.083389e-01 2.137825e-01
2.940000e+04 1.643682e-01 7.034518e-01 2.135324e-01
2.950000e+04 1.635697e-01 7.318320e-01 2.127843e-01
2.960000e+04 1.641108e-01 3.160907e+00 2.127905e-01
2.970000e+04 1.624259e-01 2.692601e+00 2.123332e-01
2.980000e+04 1.617194e-01 1.005037e+00 2.119197e-01
2.990000e+04 1.612846e-01 9.727544e-01 2.114622e-01
3.000000e+04 1.598664e-01 9.709677e-01 2.109644e-01
3.010000e+04 1.599412e-01 3.711530e-01 2.104690e-01
3.020000e+04 1.594722e-01 4.698907e-01 2.100146e-01
3.030000e+04 1.584659e-01 8.396227e-01 2.097432e-01
3.040000e+04 1.579801e-01 7.772816e-01 2.091696e-01
3.050000e+04 1.568035e-01 1.818554e+00 2.085488e-01
3.060000e+04 1.569383e-01 5.838817e-01 2.082722e-01
3.070000e+04 1.562243e-01 7.294948e-01 2.078500e-01
3.080000e+04 1.548759e-01 1.734630e+00 2.076252e-01
3.090000e+04 1.548578e-01 4.347996e+00 2.070252e-01
3.100000e+04 1.544282e-01 8.819998e-01 2.066030e-01
3.110000e+04 1.534121e-01 2.208383e-01 2.063386e-01
3.120000e+04 1.533651e-01 3.358207e-01 2.059966e-01
3.130000e+04 1.520978e-01 1.267974e+00 2.054614e-01
3.140000e+04 1.515342e-01 4.494479e-01 2.050604e-01
3.150000e+04 1.509461e-01 1.302870e+00 2.047025e-01
3.160000e+04 1.507344e-01 6.293229e-01 2.043297e-01
3.170000e+04 1.496873e-01 4.118422e-01 2.037906e-01
3.180000e+04 1.482145e-01 3.190610e-01 2.034055e-01
3.190000e+04 1.486770e-01 1.668395e+00 2.029354e-01
3.200000e+04 1.478728e-01 1.370035e+00 2.025928e-01
3.210000e+04 1.474654e-01 1.089101e+00 2.020823e-01
3.220000e+04 1.469182e-01 5.131778e-01 2.017084e-01
3.230000e+04 1.460143e-01 4.267216e-01 2.012936e-01
3.240000e+04 1.458638e-01 1.544009e+00 2.008957e-01
3.250000e+04 1.452672e-01 3.317847e-01 2.004883e-01
3.260000e+04 1.443664e-01 2.874136e-01 2.000490e-01
3.270000e+04 1.432883e-01 3.339647e-01 1.995228e-01
3.280000e+04 1.428984e-01 5.184218e-01 1.991706e-01
3.290000e+04 1.423200e-01 2.974156e-01 1.986480e-01
3.300000e+04 1.415100e-01 1.638708e+00 1.983206e-01
3.310000e+04 1.405807e-01 1.785063e+00 1.979375e-01
3.320000e+04 1.406200e-01 1.378101e+00 1.973985e-01
3.330000e+04 1.401988e-01 1.311155e+00 1.971808e-01
3.340000e+04 1.398198e-01 6.018757e-01 1.966614e-01
3.350000e+04 1.390603e-01 3.238079e-01 1.962672e-01
3.360000e+04 1.385718e-01 6.945643e-01 1.958209e-01
3.370000e+04 1.370844e-01 6.551767e-01 1.954250e-01
3.380000e+04 1.380676e-01 2.052080e+00 1.951730e-01
3.390000e+04 1.368242e-01 2.223461e-01 1.946151e-01
3.400000e+04 1.357765e-01 2.489499e-01 1.942100e-01
3.410000e+04 1.353745e-01 2.944767e-01 1.938764e-01
3.420000e+04 1.353883e-01 1.817997e-01 1.934355e-01
3.430000e+04 1.341706e-01 4.588146e-01 1.930309e-01
3.440000e+04 1.336058e-01 8.830080e-01 1.927082e-01
3.450000e+04 1.335229e-01 6.181589e-01 1.921491e-01
3.460000e+04 1.330477e-01 4.030781e-01 1.917279e-01
3.470000e+04 1.322213e-01 4.055153e-01 1.911884e-01
3.480000e+04 1.310090e-01 4.164196e-01 1.909406e-01
3.490000e+04 1.305898e-01 9.770211e-01 1.904201e-01
3.500000e+04 1.301644e-01 2.812295e-01 1.901443e-01
3.510000e+04 1.296978e-01 1.942905e-01 1.896603e-01
3.520000e+04 1.289036e-01 7.865373e-01 1.891322e-01
3.530000e+04 1.285833e-01 6.487502e-01 1.887654e-01
3.540000e+04 1.281632e-01 5.991681e-01 1.883789e-01
3.550000e+04 1.273667e-01 4.197146e-01 1.880328e-01
3.560000e+04 1.268929e-01 8.756502e-01 1.877006e-01
3.570000e+04 1.264342e-01 2.651953e-01 1.871683e-01
3.580000e+04 1.255303e-01 3.323771e-01 1.867756e-01
3.590000e+04 1.250887e-01 3.104462e-01 1.863239e-01
3.600000e+04 1.248491e-01 2.978099e-01 1.859529e-01
3.610000e+04 1.243042e-01 4.911146e-01 1.855776e-01
3.620000e+04 1.231059e-01 1.757630e-01 1.850497e-01
3.630000e+04 1.230531e-01 2.337508e-01 1.846925e-01
3.640000e+04 1.222793e-01 2.116256e-01 1.842822e-01
3.650000e+04 1.219224e-01 4.012254e-01 1.838300e-01
3.660000e+04 1.212762e-01 4.324631e-01 1.834152e-01
3.670000e+04 1.206661e-01 6.170014e-01 1.830807e-01
3.680000e+04 1.202699e-01 2.487745e-01 1.827169e-01
3.690000e+04 1.197860e-01 2.427110e-01 1.822609e-01
3.700000e+04 1.194935e-01 6.488482e-01 1.818500e-01
3.710000e+04 1.187709e-01 2.388818e-01 1.815357e-01
3.720000e+04 1.180275e-01 4.965383e-01 1.811049e-01
3.730000e+04 1.179929e-01 2.341692e-01 1.807601e-01
3.740000e+04 1.173782e-01 1.932016e-01 1.803924e-01
3.750000e+04 1.168031e-01 3.820057e-01 1.800022e-01
3.760000e+04 1.166149e-01 6.586680e-01 1.795466e-01
3.770000e+04 1.159033e-01 3.088786e-01 1.792288e-01
3.780000e+04 1.150043e-01 2.011515e-01 1.788035e-01
3.790000e+04 1.147196e-01 2.538597e-01 1.784122e-01
3.800000e+04 1.144765e-01 2.461348e-01 1.780246e-01
3.810000e+04 1.134677e-01 3.354422e-01 1.776724e-01
3.820000e+04 1.131728e-01 4.487932e-01 1.773016e-01
3.830000e+04 1.129618e-01 1.572086e-01 1.769250e-01
3.840000e+04 1.123143e-01 1.169101e-01 1.765070e-01
3.850000e+04 1.119207e-01 2.100610e-01 1.761637e-01
3.860000e+04 1.112045e-01 2.276597e-01 1.758745e-01
3.870000e+04 1.110777e-01 2.656978e-01 1.753734e-01
3.880000e+04 1.106315e-01 1.391597e-01 1.749474e-01
3.890000e+04 1.097117e-01 1.995961e-01 1.745627e-01
3.900000e+04 1.095937e-01 4.672711e-01 1.742899e-01
3.910000e+04 1.089559e-01 1.705418e-01 1.738150e-01
3.920000e+04 1.085611e-01 1.639232e-01 1.735308e-01
3.930000e+04 1.080574e-01 1.058227e-01 1.731438e-01
3.940000e+04 1.075153e-01 1.876895e-01 1.727613e-01
3.950000e+04 1.071200e-01 4.322586e-01 1.722933e-01
3.960000e+04 1.066333e-01 1.952235e-01 1.719382e-01
3.970000e+04 1.058911e-01 1.716704e-01 1.714981e-01
3.980000e+04 1.054870e-01 1.906312e-01 1.711407e-01
3.990000e+04 1.052663e-01 1.148822e-01 1.708723e-01
