# iteration  loss_bc  loss_res  l2_error
9.900000e+03 2.826077e-05 1.194733e-03 2.815968e-03
1.000000e+04 8.308617e-06 4.490839e-04 3.037283e-03
1.010000e+04 6.935838e-06 8.164517e-04 1.785957e-03
1.020000e+04 7.740080e-05 1.050776e-03 3.610339e-03
1.030000e+04 4.975663e-05 3.627436e-03 1.756245e-03
1.040000e+04 1.195378e-06 6.838772e-04 1.480385e-03
1.050000e+04 4.214834e-07 2.093170e-03 4.387617e-03
1.060000e+04 3.059460e-06 6.568555e-04 3.048062e-03
1.070000e+04 2.084045e-05 1.661920e-03 2.522217e-03
1.080000e+04 6.262545e-06 7.272830e-04 1.036059e-03
1.090000e+04 2.716777e-06 3.273897e-04 2.739719e-03
1.100000e+04 9.334863e-05 3.870844e-03 1.064015e-02
1.110000e+04 2.311354e-07 7.032542e-04 1.173245e-03
1.120000e+04 3.217211e-05 1.525667e-03 5.617489e-03
1.130000e+04 7.250728e-07 4.458562e-04 8.688553e-04
1.140000e+04 1.796582e-06 1.075830e-03 1.742475e-03
1.150000e+04 1.970662e-05 4.321327e-03 3.616793e-03
1.160000e+04 8.797826e-05 4.440344e-03 5.806974e-03
1.170000e+04 4.835078e-06 5.230178e-04 1.184281e-03
1.180000e+04 1.708072e-05 6.500515e-04 2.941971e-03
1.190000e+04 7.820458e-06 8.554523e-04 3.152347e-03
1.200000e+04 2.527105e-05 1.634289e-03 2.156521e-03
1.210000e+04 1.510075e-06 7.338923e-04 2.226825e-03
1.220000e+04 5.002153e-05 6.673160e-03 3.387632e-03
1.230000e+04 1.726224e-05 1.385630e-03 2.565302e-03
1.240000e+04 6.408845e-08 1.360020e-03 3.220240e-03
1.250000e+04 3.611507e-06 6.790019e-04 4.224478e-04
1.260000e+04 9.585519e-06 7.742362e-04 3.155233e-03
1.270000e+04 1.722392e-05 1.401138e-03 1.553344e-03
1.280000e+04 5.310205e-06 1.003884e-03 1.535869e-03
1.290000e+04 1.174909e-05 2.476609e-03 4.284339e-03
1.300000e+04 5.449191e-06 2.408960e-04 1.753206e-03
1.310000e+04 1.313215e-05 7.823002e-03 8.462627e-03
1.320000e+04 1.686405e-05 1.832634e-03 6.474120e-03
1.330000e+04 2.850156e-06 3.889897e-04 3.698737e-04
1.340000e+04 6.297189e-06 5.085830e-04 1.253761e-03
1.350000e+04 7.439812e-06 5.284498e-04 1.497772e-03
1.360000e+04 7.835679e-06 1.559014e-03 2.043798e-03
1.370000e+04 7.931231e-08 6.238869e-04 2.415040e-03
1.380000e+04 2.261071e-07 5.078675e-04 7.822644e-04
1.390000e+04 8.034471e-05 3.599604e-03 5.490837e-03
1.400000e+04 6.195288e-05 1.847229e-03 5.900850e-03
1.410000e+04 2.299174e-06 1.485125e-04 1.395410e-03
1.420000e+04 1.318668e-06 1.267506e-04 1.201857e-03
1.430000e+04 5.370313e-05 3.466806e-03 5.936966e-03
1.440000e+04 1.176827e-05 2.336543e-04 1.755041e-03
1.450000e+04 2.060092e-07 1.627452e-04 1.526199e-03
1.460000e+04 7.772846e-07 8.471314e-04 4.152163e-03
1.470000e+04 5.221280e-07 1.685738e-04 1.281572e-03
1.480000e+04 1.355679e-05 2.923918e-03 2.770776e-03
1.490000e+04 1.059782e-05 1.520917e-03 3.722226e-04
1.500000e+04 2.395053e-06 2.253370e-04 1.101569e-03
1.510000e+04 7.582169e-06 6.650955e-04 1.608163e-03
1.520000e+04 7.724244e-07 3.390337e-04 2.685792e-03
1.530000e+04 3.767196e-06 4.261941e-04 1.224085e-03
1.540000e+04 2.284579e-06 5.354387e-04 5.659055e-04
1.550000e+04 1.172758e-06 1.980601e-04 8.972185e-04
1.560000e+04 9.744773e-07 5.037707e-04 1.396581e-03
1.570000e+04 1.725070e-06 6.444664e-05 6.248412e-04
1.580000e+04 5.775367e-06 2.495382e-04 6.542857e-04
1.590000e+04 2.081217e-06 2.649645e-04 2.405315e-03
1.600000e+04 1.244535e-05 6.591280e-04 1.710235e-03
1.610000e+04 6.728317e-06 9.648992e-04 2.110985e-03
1.620000e+04 6.121630e-07 2.886601e-04 1.178864e-03
1.630000e+04 5.542545e-06 3.599297e-04 3.123264e-03
1.640000e+04 5.854204e-06 4.251998e-03 5.845866e-03
1.650000e+04 1.399950e-06 3.862582e-04 1.728602e-03
1.660000e+04 1.177519e-05 2.998891e-04 9.941065e-04
1.670000e+04 3.046366e-06 3.573289e-04 1.613089e-03
1.680000e+04 8.169996e-06 3.112284e-04 1.755382e-03
1.690000e+04 3.721886e-06 2.956533e-04 1.831792e-03
1.700000e+04 7.544758e-07 1.275889e-04 9.590712e-04
1.710000e+04 1.165612e-05 3.366704e-04 3.999335e-03
1.720000e+04 9.464475e-05 2.918019e-03 1.988310e-03
1.730000e+04 2.630416e-08 1.178862e-04 6.233360e-04
1.740000e+04 1.727108e-08 1.179916e-04 2.601225e-04
1.750000e+04 1.821638e-07 1.064264e-04 9.986224e-04
1.760000e+04 2.039703e-06 1.501127e-04 9.533504e-04
1.770000e+04 2.737255e-05 1.265568e-03 1.155705e-03
1.780000e+04 6.903943e-06 7.957021e-04 2.447493e-03
1.790000e+04 3.502463e-06 3.834213e-04 1.531503e-03
1.800000e+04 2.104589e-06 5.882280e-05 1.092721e-03
1.810000e+04 5.616632e-07 1.408446e-04 1.070483e-03
1.820000e+04 1.283675e-06 1.595355e-04 3.391425e-04
1.830000e+04 3.459259e-06 1.061716e-04 1.809443e-03
1.840000e+04 7.247363e-07 4.780321e-05 1.180977e-03
1.850000e+04 2.048350e-06 7.399895e-04 1.134333e-03
1.860000e+04 6.162247e-07 2.433893e-04 3.778087e-03
1.870000e+04 8.088723e-06 3.147750e-04 1.954029e-03
1.880000e+04 2.168589e-06 1.265901e-04 5.986585e-04
1.890000e+04 4.096091e-08 9.834204e-05 3.315204e-04
1.900000e+04 3.057960e-07 1.000063e-04 1.201569e-03
1.910000e+04 1.846429e-08 7.834831e-04 1.855092e-03
1.920000e+04 1.214672e-06 2.757103e-04 4.030588e-04
1.930000e+04 2.821246e-07 7.111518e-05 4.287010e-04
1.940000e+04 1.331771e-06 3.262619e-04 2.296112e-04
1.950000e+04 3.655584e-06 2.251959e-04 2.481017e-03
1.960000e+04 1.337636e-06 1.019607e-04 5.464630e-04
1.970000e+04 7.195506e-06 6.920487e-04 5.860740e-04
1.980000e+04 1.663338e-06 1.297101e-04 5.058425e-04
1.990000e+04 3.762452e-05 2.132673e-03 4.767853e-03
2.000000e+04 4.193876e-06 1.253953e-04 2.291734e-03
2.010000e+04 1.659159e-06 7.631102e-05 5.055861e-04
2.020000e+04 2.269170e-06 1.360568e-04 1.053381e-03
2.030000e+04 1.075894e-08 1.329278e-04 5.523557e-04
2.040000e+04 4.018935e-05 7.931135e-03 5.333963e-03
2.050000e+04 9.335920e-07 1.567693e-04 1.764670e-03
2.060000e+04 1.077733e-06 1.019194e-04 5.433233e-04
2.070000e+04 9.844726e-07 1.521255e-04 5.588186e-04
2.080000e+04 9.591379e-07 1.815756e-04 5.233532e-04
2.090000e+04 2.763297e-06 1.182305e-04 3.516227e-04
2.100000e+04 2.177331e-06 2.086582e-04 1.303352e-03
2.110000e+04 3.270150e-06 2.538454e-04 1.531026e-03
2.120000e+04 8.404816e-07 7.023375e-05 9.549158e-04
2.130000e+04 8.126354e-06 2.238283e-04 9.113846e-04
2.140000e+04 3.090739e-06 4.719444e-04 2.011467e-03
2.150000e+04 2.741638e-07 1.600736e-04 6.680907e-04
2.160000e+04 5.195408e-07 1.027978e-04 3.100226e-04
2.170000e+04 1.173722e-08 1.192207e-04 1.031429e-03
2.180000e+04 3.810011e-06 1.196833e-03 2.098861e-03
2.190000e+04 1.187604e-05 6.267613e-04 7.042641e-04
2.200000e+04 7.186200e-07 1.127457e-04 2.532344e-03
2.210000e+04 8.538369e-07 4.984033e-05 1.473542e-03
2.220000e+04 9.288972e-07 1.670826e-04 5.069804e-04
2.230000e+04 2.204137e-06 1.346494e-04 7.620261e-04
2.240000e+04 7.588537e-07 2.410523e-04 1.753926e-03
2.250000e+04 4.646504e-07 5.618262e-05 1.474551e-03
2.260000e+04 8.324686e-07 5.669184e-05 1.541645e-03
2.270000e+04 3.340134e-08 1.851659e-04 8.147969e-04
2.280000e+04 9.480285e-07 1.797486e-04 8.556706e-04
2.290000e+04 2.322091e-06 1.712950e-04 5.753896e-04
2.300000e+04 5.401506e-07 7.718976e-05 8.409590e-04
2.310000e+04 8.022443e-07 5.175838e-05 4.620911e-04
2.320000e+04 2.478744e-06 4.594804e-04 2.075342e-03
2.330000e+04 1.103253e-06 8.869510e-05 5.086569e-04
2.340000e+04 5.001898e-07 7.783283e-05 6.092834e-04
2.350000e+04 3.456082e-07 4.057746e-04 1.849915e-03
2.360000e+04 5.412342e-06 4.652445e-04 1.507474e-03
2.370000e+04 3.839942e-06 7.204189e-05 1.195400e-03
2.380000e+04 6.206056e-07 7.063206e-05 8.176188e-04
2.390000e+04 2.594001e-06 1.008348e-04 1.284015e-03
2.400000e+04 2.410459e-08 4.894368e-05 2.341942e-04
2.410000e+04 3.823563e-06 3.816509e-04 1.165650e-03
2.420000e+04 3.532538e-06 6.278841e-05 7.719309e-04
2.430000e+04 1.292015e-07 8.173876e-05 3.647758e-04
2.440000e+04 1.325988e-07 5.183452e-05 4.832724e-04
2.450000e+04 3.298650e-08 9.405653e-05 7.722038e-04
2.460000e+04 1.671996e-07 7.905191e-05 8.389175e-04
2.470000e+04 2.819657e-06 2.842991e-04 7.761997e-04
2.480000e+04 1.140013e-06 7.491768e-05 1.313261e-03
2.490000e+04 3.332526e-07 3.825963e-04 1.029040e-03
2.500000e+04 1.942584e-07 4.738969e-05 9.974758e-04
2.510000e+04 5.989538e-07 2.780370e-04 5.160880e-04
2.520000e+04 9.785082e-08 1.326888e-04 6.514574e-04
2.530000e+04 7.070060e-08 6.600296e-05 7.959663e-04
2.540000e+04 3.006987e-06 1.390007e-04 1.561050e-03
2.550000e+04 1.680582e-07 8.622806e-05 3.358446e-04
2.560000e+04 2.531598e-07 7.478221e-05 1.034304e-03
2.570000e+04 1.374998e-06 1.242148e-04 1.301701e-03
2.580000e+04 1.123884e-06 1.561333e-04 1.817429e-03
2.590000e+04 3.462256e-07 7.755688e-05 2.633700e-04
2.600000e+04 4.077024e-07 6.891887e-05 8.305485e-04
2.610000e+04 1.169985e-06 1.610372e-04 1.647979e-03
2.620000e+04 2.532764e-07 7.305054e-05 4.605352e-04
2.630000e+04 9.342406e-08 2.105095e-04 1.494277e-03
2.640000e+04 2.070492e-07 1.237814e-04 1.672561e-03
2.650000e+04 3.878498e-07 9.099114e-05 7.097156e-04
2.660000e+04 1.523698e-06 1.439208e-04 8.499325e-05
2.670000e+04 1.600895e-07 7.880762e-05 7.190696e-04
2.680000e+04 1.026122e-06 6.446402e-05 7.060941e-04
2.690000e+04 1.850983e-07 1.134917e-04 6.184124e-04
2.700000e+04 2.656829e-06 7.380664e-05 2.145528e-03
2.710000e+04 3.817596e-06 3.420337e-04 1.437420e-03
2.720000e+04 2.807199e-07 6.794545e-05 3.411316e-04
2.730000e+04 1.244349e-07 1.469990e-04 4.607785e-04
2.740000e+04 3.469296e-07 8.137681e-05 5.219304e-04
2.750000e+04 4.861623e-07 4.532316e-05 2.734538e-04
2.760000e+04 7.719862e-07 6.480907e-05 7.422823e-04
2.770000e+04 2.734153e-06 1.797393e-04 1.013979e-03
2.780000e+04 2.801038e-07 9.014537e-05 8.410689e-04
2.790000e+04 9.401204e-08 7.897797e-05 9.404990e-04
2.800000e+04 1.225543e-06 1.608185e-04 4.940164e-04
2.810000e+04 1.735225e-06 7.998097e-05 6.365032e-04
2.820000e+04 7.140177e-07 5.795110e-05 6.043629e-04
2.830000e+04 9.744214e-07 9.866043e-05 6.946161e-04
2.840000e+04 3.141418e-06 2.320148e-04 9.694919e-04
2.850000e+04 3.449424e-08 1.069290e-04 5.228103e-04
2.860000e+04 2.187753e-07 6.996318e-05 4.413465e-04
2.870000e+04 6.620924e-07 6.887685e-05 4.377539e-04
2.880000e+04 6.738085e-08 6.336073e-05 7.674297e-04
2.890000e+04 3.734557e-07 6.366368e-05 4.097419e-04
2.900000e+04 1.888306e-06 4.601501e-05 1.111590e-03
2.910000e+04 7.820815e-06 3.976432e-04 4.876998e-04
2.920000e+04 1.167354e-06 8.154644e-05 1.044390e-03
2.930000e+04 3.770743e-07 8.681099e-05 5.515972e-04
2.940000e+04 8.718258e-07 5.155596e-05 1.396493e-03
2.950000e+04 1.708710e-06 6.419728e-05 8.390247e-04
2.960000e+04 3.704419e-08 1.689060e-04 3.356520e-04
2.970000e+04 1.424929e-07 4.903071e-05 2.529648e-04
2.980000e+04 3.997862e-06 2.694200e-04 1.567963e-03
2.990000e+04 9.876155e-08 4.059888e-05 7.452076e-04
3.000000e+04 6.155732e-07 1.237479e-04 5.913992e-04
3.010000e+04 4.517265e-07 6.243713e-05 1.381211e-03
3.020000e+04 2.477109e-07 5.623291e-05 5.725659e-04
3.030000e+04 2.309560e-06 8.021015e-05 1.682702e-03
3.040000e+04 5.747031e-07 5.965785e-05 4.850929e-04
3.050000e+04 5.441919e-07 5.555024e-05 5.391595e-04
3.060000e+04 4.111617e-07 5.922145e-05 2.792650e-04
3.070000e+04 1.370826e-06 1.118955e-04 4.527685e-04
3.080000e+04 4.900612e-06 3.730765e-04 1.843656e-03
3.090000e+04 2.354525e-07 7.428001e-05 8.539935e-04
3.100000e+04 1.872628e-07 1.186102e-04 9.107963e-04
3.110000e+04 6.289753e-07 6.123022e-05 1.135648e-03
3.120000e+04 2.735322e-06 8.205975e-05 8.228092e-04
3.130000e+04 3.180099e-07 5.679889e-05 3.560885e-04
3.140000e+04 1.149996e-06 5.770875e-05 5.196023e-04
3.150000e+04 1.760014e-07 8.006703e-05 3.644806e-04
3.160000e+04 1.174222e-07 3.798266e-05 5.224304e-04
3.170000e+04 1.737063e-07 1.409889e-04 8.028311e-04
3.180000e+04 1.253665e-07 5.055177e-05 6.449634e-04
3.190000e+04 3.431538e-07 5.228896e-05 4.643837e-04
3.200000e+04 1.451244e-06 5.580101e-05 6.478097e-04
3.210000e+04 3.385515e-06 1.192311e-04 1.083047e-03
3.220000e+04 4.238837e-07 9.945484e-05 3.721613e-04
3.230000e+04 7.975638e-07 9.087099e-05 5.967324e-04
3.240000e+04 9.091586e-07 8.649373e-05 1.028907e-04
3.250000e+04 3.101265e-07 7.057793e-05 4.573325e-04
3.260000e+04 9.661077e-07 5.882580e-05 8.231997e-04
3.270000e+04 6.847262e-08 2.878770e-05 2.652966e-04
3.280000e+04 2.944852e-07 1.038688e-04 5.058147e-04
3.290000e+04 1.918290e-07 1.063973e-04 3.666367e-04
3.300000e+04 6.975526e-08 8.785351e-05 1.927012e-04
3.310000e+04 1.570224e-07 6.331835e-05 4.652003e-04
3.320000e+04 2.244073e-08 4.067666e-05 1.904845e-04
3.330000e+04 6.890222e-07 6.754317e-05 3.014664e-04
3.340000e+04 7.919973e-07 8.069104e-05 6.330607e-04
3.350000e+04 3.845734e-07 3.757091e-05 5.066283e-04
3.360000e+04 1.751117e-07 5.029908e-05 7.300594e-04
3.370000e+04 6.621365e-08 6.266531e-05 5.852764e-04
3.380000e+04 8.303533e-08 3.153912e-05 3.244519e-04
3.390000e+04 5.374719e-07 4.871880e-05 4.648640e-04
3.400000e+04 1.365266e-08 2.939636e-05 6.186546e-04
3.410000e+04 2.071999e-07 3.276030e-05 5.262683e-04
3.420000e+04 1.032998e-06 1.130769e-04 1.601244e-04
3.430000e+04 4.335366e-07 3.887149e-05 5.650500e-04
3.440000e+04 1.675697e-07 3.222651e-05 5.712690e-04
3.450000e+04 4.943796e-07 7.627333e-05 6.275948e-04
3.460000e+04 1.959937e-07 6.451279e-05 1.430087e-04
3.470000e+04 2.137606e-07 2.705378e-05 3.408477e-04
3.480000e+04 1.836540e-07 5.032813e-05 4.889860e-04
3.490000e+04 1.936177e-07 5.378774e-05 4.489812e-04
3.500000e+04 2.910910e-07 6.371987e-05 7.747873e-04
3.510000e+04 1.113806e-07 3.449244e-05 2.605349e-04
3.520000e+04 1.375160e-07 3.896121e-05 3.571944e-04
3.530000e+04 4.026276e-07 1.051523e-04 2.392035e-04
3.540000e+04 5.000489e-07 7.698593e-05 2.555767e-04
3.550000e+04 1.251750e-07 4.392243e-05 1.206523e-04
3.560000e+04 3.003728e-08 6.513847e-05 5.969848e-04
3.570000e+04 8.512023e-08 4.927415e-05 7.635023e-04
3.580000e+04 7.486914e-08 3.986589e-05 4.750289e-04
3.590000e+04 1.469246e-07 4.153295e-05 3.941485e-04
3.600000e+04 4.636203e-07 4.249100e-05 6.425289e-04
3.610000e+04 3.072205e-08 3.803616e-05 6.250863e-04
3.620000e+04 2.955673e-07 6.417023e-05 1.899731e-04
3.630000e+04 1.445765e-07 8.754208e-05 6.742201e-04
3.640000e+04 3.167157e-08 4.134171e-05 4.282789e-04
3.650000e+04 2.459488e-07 9.070351e-05 5.909782e-04
3.660000e+04 1.205456e-07 4.980693e-05 7.033640e-04
3.670000e+04 4.752704e-07 3.328789e-05 6.002121e-04
3.680000e+04 1.487624e-08 3.874277e-05 9.388092e-05
3.690000e+04 7.007386e-07 7.453853e-05 6.302288e-04
3.700000e+04 1.431052e-07 4.038318e-05 3.812370e-04
3.710000e+04 1.554263e-07 3.359711e-05 3.403494e-04
3.720000e+04 1.638697e-07 3.428683e-05 2.733145e-04
3.730000e+04 1.263657e-07 3.622299e-05 2.698911e-04
3.740000e+04 3.203601e-07 5.209596e-05 3.725321e-04
3.750000e+04 4.183499e-08 5.353439e-05 2.695974e-04
3.760000e+04 8.083669e-08 3.408609e-05 1.652760e-04
3.770000e+04 7.271724e-07 5.470157e-05 4.806503e-04
3.780000e+04 3.052283e-07 5.348687e-05 2.575765e-04
3.790000e+04 1.616368e-08 2.794127e-05 8.995196e-05
3.800000e+04 3.094443e-07 3.888029e-05 2.838279e-04
3.810000e+04 9.723605e-08 8.227048e-05 1.356720e-04
3.820000e+04 3.046725e-07 3.482395e-05 6.301250e-04
3.830000e+04 4.651240e-08 5.559541e-05 3.688046e-04
3.840000e+04 3.357054e-08 3.726758e-05 4.676295e-04
3.850000e+04 1.401791e-07 2.051769e-05 2.424153e-04
3.860000e+04 2.674878e-07 2.832912e-05 4.846866e-04
3.870000e+04 5.369960e-07 5.292947e-05 4.534961e-04
3.880000e+04 4.202994e-07 3.250083e-05 7.391161e-04
3.890000e+04 2.292606e-07 1.291069e-04 9.512968e-05
3.900000e+04 1.022018e-07 4.560114e-05 5.691975e-04
3.910000e+04 1.143522e-07 2.010455e-05 1.797554e-04
3.920000e+04 6.461044e-08 3.438459e-05 3.442479e-04
3.930000e+04 3.787322e-07 5.176033e-05 4.965045e-04
3.940000e+04 1.155112e-07 3.488467e-05 3.691345e-04
3.950000e+04 2.104311e-07 4.150230e-05 2.305143e-04
3.960000e+04 4.114476e-07 4.604178e-05 7.643969e-04
3.970000e+04 4.955719e-08 3.657751e-05 1.640964e-04
3.980000e+04 7.404589e-08 3.777305e-05 2.207182e-04
3.990000e+04 2.600539e-08 3.268502e-05 4.426037e-04
